,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2002,27/08/2018,within a day,0.67,0.98,f,2.0,2.0,t,t,Geylang,Central Region,1.31277,103.87971,Entire condominium,Entire home/apt,5,2 baths,2.0,3.0,177.0,2,30,t,0,0,23,24,90,22,0,12/09/2018,28/02/2020,1,9.0,10.0,9.0,10.0,9.0,9.0,t,3,3,0,0,3.48
2003,19/05/2012,within an hour,1.0,0.96,f,127.0,127.0,t,t,Kallang,Central Region,1.31057,103.86319,Private room in apartment,Private room,1,3 shared baths,1.0,1.0,30.0,18,1125,t,30,60,90,365,1,0,0,23/09/2018,23/09/2018,1,8.0,10.0,10.0,10.0,10.0,10.0,t,137,2,135,0,0.04
2004,20/09/2013,within an hour,1.0,0.97,f,75.0,75.0,t,t,Kallang,Central Region,1.3098100000000001,103.86193,Private room in apartment,Private room,1,3 shared baths,1.0,1.0,28.0,18,1125,t,0,0,0,0,0,0,0,,,0,,,,,,,t,107,1,106,0,
2005,30/12/2014,within an hour,0.95,0.96,f,9.0,9.0,t,t,Bishan,Central Region,1.35348,103.83274,Private room in house,Private room,2,2 shared baths,1.0,1.0,45.0,1,1125,t,30,60,90,365,0,0,0,,,0,,,,,,,f,9,1,8,0,
2006,30/12/2014,within an hour,0.95,0.96,f,9.0,9.0,t,t,Bishan,Central Region,1.35348,103.83274,Private room in house,Private room,2,2 baths,1.0,1.0,41.0,1,1125,t,30,60,90,365,1,1,0,21/02/2020,21/02/2020,1,10.0,4.0,10.0,10.0,10.0,10.0,f,9,1,8,0,0.12
2007,30/12/2014,within an hour,0.95,0.96,f,9.0,9.0,t,t,Bishan,Central Region,1.35348,103.83274,Private room in house,Private room,2,1 shared bath,1.0,1.0,45.0,1,1125,t,30,60,90,365,2,0,0,03/10/2018,24/10/2019,1,10.0,6.0,10.0,7.0,9.0,5.0,t,9,1,8,0,0.08
2008,30/12/2014,within an hour,0.95,0.96,f,9.0,9.0,t,t,Bishan,Central Region,1.35348,103.83274,Entire house,Entire home/apt,10,3 baths,5.0,5.0,300.0,1,1125,t,30,60,90,365,0,0,0,,,0,,,,,,,f,9,1,8,0,
2009,04/11/2016,,0.0,0.5,f,1.0,1.0,t,f,Punggol,North-East Region,1.40171,103.91865,Private room in house,Private room,2,1 private bath,1.0,1.0,60.0,1,4,t,29,59,89,90,11,0,0,13/09/2018,24/09/2019,1,10.0,10.0,9.0,10.0,9.0,9.0,f,1,0,1,0,0.43
2010,29/08/2018,a few days or more,0.0,0.99,f,4.0,4.0,t,t,Outram,Central Region,1.2832299999999999,103.84371,Room in hostel,Hotel room,2,1 bath,1.0,2.0,129.0,1,365,t,30,60,90,363,10,2,0,24/09/2018,06/12/2019,1,9.0,8.0,10.0,8.0,10.0,8.0,t,2,0,0,0,0.39
2011,29/08/2018,a few days or more,0.0,0.99,f,4.0,4.0,t,t,Outram,Central Region,1.28409,103.84364000000001,Room in hostel,Hotel room,6,5 baths,1.0,36.0,48.0,1,365,t,30,60,90,365,46,15,0,16/09/2018,21/03/2020,1,9.0,8.0,9.0,9.0,10.0,9.0,t,2,0,0,0,1.79
2012,02/07/2016,,0.0,0.0,f,1.0,1.0,t,f,Rochor,Central Region,1.30067,103.8494,Entire house,Entire home/apt,2,1 bath,1.0,1.0,145.0,96,1125,t,29,59,89,180,0,0,0,,,0,,,,,,,t,1,1,0,0,
2013,25/01/2015,within a day,1.0,0.0,f,1.0,1.0,t,t,Bukit Batok,West Region,1.35809,103.75946,Entire loft,Entire home/apt,2,1 bath,1.0,2.0,1200.0,1,1125,t,28,58,88,179,2,0,0,23/04/2019,19/05/2019,1,10.0,10.0,10.0,10.0,10.0,9.0,f,1,1,0,0,0.11
2014,27/07/2018,,0.0,0.0,f,1.0,1.0,t,f,Bukit Batok,West Region,1.35091,103.75582,Private room in apartment,Private room,2,1 private bath,1.0,1.0,180.0,2,1125,t,30,60,90,271,2,0,0,03/03/2019,22/04/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,t,1,0,1,0,0.1
2015,06/05/2015,a few days or more,0.0,0.0,f,46.0,46.0,t,f,Downtown Core,Central Region,1.28138,103.85303,Private room in condominium,Private room,1,1 private bath,1.0,1.0,85.0,55,365,t,30,60,90,365,0,0,0,,,0,,,,,,,f,45,17,28,0,
2016,18/08/2016,within a few hours,0.82,0.87,f,4.0,4.0,t,t,Rochor,Central Region,1.30416,103.85036,Entire apartment,Entire home/apt,3,1 bath,1.0,1.0,145.0,4,1125,t,0,20,50,325,24,5,0,13/09/2018,14/02/2020,1,9.0,9.0,10.0,10.0,10.0,9.0,t,4,4,0,0,0.93
2017,19/05/2012,within an hour,1.0,0.96,f,127.0,127.0,t,t,Kallang,Central Region,1.30874,103.86152,Private room in apartment,Private room,1,3 shared baths,1.0,1.0,30.0,18,1125,t,30,60,90,365,3,1,0,14/10/2018,30/06/2020,1,9.0,8.0,10.0,10.0,10.0,10.0,t,137,2,135,0,0.12
2018,28/08/2011,within an hour,1.0,1.0,t,3.0,3.0,t,f,Jurong West,West Region,1.3419,103.70775,Private room in apartment,Private room,2,1 private bath,1.0,0.0,55.0,2,60,t,5,12,19,77,22,7,0,27/10/2018,21/09/2020,1,10.0,10.0,10.0,10.0,10.0,10.0,f,3,0,3,0,0.9
2019,26/02/2018,within a day,0.7,0.99,f,9.0,9.0,t,t,Downtown Core,Central Region,1.29883,103.85733,Room in hostel,Hotel room,16,6 baths,1.0,16.0,668.0,1,365,t,0,25,55,330,0,0,0,,,0,,,,,,,t,4,0,0,0,
2020,01/11/2015,within an hour,1.0,0.86,f,13.0,13.0,t,t,Kallang,Central Region,1.31525,103.85453000000001,Private room in apartment,Private room,3,1 private bath,1.0,1.0,59.0,2,365,t,30,60,90,181,38,16,0,10/11/2018,06/03/2020,1,10.0,9.0,9.0,10.0,10.0,9.0,f,12,1,11,0,1.59
2021,27/07/2018,within an hour,1.0,0.97,f,1.0,1.0,t,t,Outram,Central Region,1.27973,103.8414,Entire apartment,Entire home/apt,4,1.5 baths,1.0,2.0,160.0,3,1125,t,0,20,46,227,100,21,1,16/09/2018,06/10/2020,1,10.0,9.0,10.0,10.0,10.0,9.0,t,1,1,0,0,3.89
2022,07/09/2018,a few days or more,0.0,0.0,f,1.0,1.0,t,f,Ang Mo Kio,North-East Region,1.36842,103.85635,Private room in apartment,Private room,2,1 shared bath,1.0,1.0,55.0,3,1125,t,0,0,0,0,0,0,0,,,0,,,,,,,f,1,0,1,0,
2023,05/07/2017,a few days or more,0.0,0.0,f,1.0,1.0,t,f,Geylang,Central Region,1.3160100000000001,103.8877,Shared room in apartment,Shared room,8,2.5 shared baths,1.0,4.0,340.0,1,6,t,30,60,90,365,1,0,0,14/09/2018,14/09/2018,0,,,,,,,t,1,0,0,1,0.04
2024,23/02/2016,within an hour,1.0,1.0,f,5.0,5.0,t,f,Jurong West,West Region,1.34743,103.69471999999999,Private room in apartment,Private room,2,1 shared bath,1.0,2.0,74.0,2,1125,t,30,60,90,365,8,1,0,02/10/2018,19/11/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,f,3,0,3,0,0.32
2025,08/10/2016,within a few hours,0.94,0.92,t,3.0,3.0,t,t,Orchard,Central Region,1.30295,103.83686,Room in hotel,Hotel room,2,1 bath,1.0,2.0,258.0,1,1125,t,30,60,90,365,8,1,0,01/12/2018,16/11/2019,1,10.0,10.0,10.0,10.0,10.0,9.0,t,3,0,0,0,0.34
2026,08/10/2016,within a few hours,0.94,0.92,t,3.0,3.0,t,t,Orchard,Central Region,1.30265,103.83699,Room in hotel,Hotel room,2,1 bath,1.0,1.0,258.0,1,1125,t,30,60,90,365,44,13,1,23/11/2018,10/10/2020,1,10.0,10.0,10.0,10.0,10.0,10.0,t,3,0,0,0,1.88
2027,08/10/2016,within a few hours,0.94,0.92,t,3.0,3.0,t,t,Orchard,Central Region,1.3030700000000002,103.83591,Room in hotel,Hotel room,4,1.5 baths,2.0,3.0,702.0,1,1125,t,0,0,23,298,3,1,0,10/12/2018,27/10/2019,1,10.0,10.0,10.0,10.0,10.0,8.0,t,3,0,0,0,0.13
2028,23/02/2016,within an hour,1.0,1.0,f,5.0,5.0,t,f,Jurong West,West Region,1.3459299999999998,103.69516999999999,Private room in apartment,Private room,2,1 shared bath,1.0,1.0,66.0,2,1125,t,29,59,89,364,16,4,0,01/10/2018,15/09/2020,1,9.0,10.0,10.0,10.0,9.0,9.0,f,3,0,3,0,0.63
2029,03/11/2015,within a day,1.0,0.95,f,2.0,2.0,t,f,Bishan,Central Region,1.36242,103.83318,Private room in apartment,Private room,2,1 shared bath,1.0,1.0,38.0,5,90,t,9,39,69,250,38,10,0,15/10/2018,29/03/2020,1,10.0,9.0,9.0,10.0,9.0,9.0,t,1,0,1,0,1.53
2030,05/06/2013,within a day,0.5,0.5,f,1.0,1.0,t,t,River Valley,Central Region,1.29611,103.83746,Private room in condominium,Private room,2,1 shared bath,1.0,1.0,200.0,1,1125,t,29,59,89,180,0,0,0,,,0,,,,,,,t,1,0,1,0,
2031,10/03/2014,,0.0,0.0,f,1.0,1.0,t,t,Kallang,Central Region,1.2979,103.88159,Private room in condominium,Private room,1,1 private bath,1.0,1.0,50.0,90,1125,t,29,59,89,180,0,0,0,,,0,,,,,,,t,1,0,1,0,
2032,19/05/2012,within an hour,1.0,0.96,f,127.0,127.0,t,t,Kallang,Central Region,1.31122,103.86014,Private room in apartment,Private room,1,3 shared baths,1.0,0.0,28.0,18,1125,t,29,59,89,364,1,0,0,20/12/2018,20/12/2018,1,8.0,8.0,8.0,8.0,10.0,10.0,t,137,2,135,0,0.04
2033,19/10/2017,within an hour,0.98,0.98,f,8.0,8.0,t,t,Singapore River,Central Region,1.28675,103.84789,Room in boutique hotel,Hotel room,3,1 bath,1.0,1.0,139.0,1,365,t,17,39,64,283,1,1,0,05/09/2020,05/09/2020,1,10.0,10.0,10.0,10.0,10.0,10.0,t,6,0,1,0,0.58
2034,28/10/2015,within a day,0.93,1.0,f,13.0,13.0,t,t,Rochor,Central Region,1.2984,103.85133,Shared room in apartment,Shared room,2,3 shared baths,1.0,4.0,23.0,3,180,t,30,60,90,365,19,10,1,14/11/2018,03/10/2020,1,9.0,10.0,10.0,10.0,10.0,10.0,t,12,0,0,12,0.8
2035,20/09/2015,within a day,1.0,0.0,f,2.0,2.0,t,f,Bukit Batok,West Region,1.36378,103.7497,Private room in apartment,Private room,1,1 shared bath,1.0,1.0,27.0,180,180,t,30,60,90,181,0,0,0,,,0,,,,,,,t,2,0,2,0,
2036,06/09/2015,within an hour,0.86,0.33,f,3.0,3.0,t,t,Rochor,Central Region,1.3022,103.84891999999999,Private room in condominium,Private room,2,1 private bath,1.0,1.0,199.0,1,1125,t,30,60,90,365,1,0,0,23/12/2018,23/12/2018,1,8.0,10.0,10.0,10.0,10.0,8.0,f,3,1,2,0,0.04
2037,20/09/2013,within an hour,1.0,0.97,f,75.0,75.0,t,t,Kallang,Central Region,1.31023,103.86305,Private room in apartment,Private room,1,3 shared baths,1.0,1.0,30.0,18,1125,t,30,60,90,365,1,0,0,20/01/2019,20/01/2019,1,8.0,4.0,10.0,10.0,10.0,6.0,t,107,1,106,0,0.05
2038,19/03/2015,,0.0,0.0,f,1.0,1.0,t,t,Woodlands,North Region,1.44115,103.77586,Private room in apartment,Private room,1,1 shared bath,1.0,1.0,20.0,168,1125,t,28,58,88,363,0,0,0,,,0,,,,,,,t,1,0,1,0,
2039,27/08/2018,within a day,0.67,0.98,f,2.0,2.0,t,t,Geylang,Central Region,1.31656,103.89019,Entire apartment,Entire home/apt,7,2 baths,3.0,5.0,268.0,2,90,t,24,54,84,85,3,2,0,07/11/2018,09/04/2020,1,10.0,10.0,10.0,10.0,10.0,10.0,f,3,3,0,0,0.13
2040,19/05/2012,within an hour,1.0,0.96,f,127.0,127.0,t,t,Outram,Central Region,1.2842,103.84255,Private room in apartment,Private room,1,1 private bath,1.0,1.0,43.0,18,1125,t,29,59,89,364,1,1,0,01/01/2020,01/01/2020,1,10.0,10.0,10.0,10.0,10.0,10.0,t,137,2,135,0,0.1
2041,08/03/2017,,0.0,0.88,f,1.0,1.0,t,t,Newton,Central Region,1.30578,103.84035,Private room in apartment,Private room,2,1 private bath,2.0,0.0,150.0,2,1125,t,30,60,90,365,0,0,0,,,0,,,,,,,t,1,0,1,0,
2042,22/06/2016,,0.0,0.0,f,1.0,1.0,t,f,Pasir Ris,East Region,1.37131,103.96153000000001,Private room in apartment,Private room,2,1 private bath,1.0,1.0,300.0,1,1125,t,29,59,89,90,1,0,0,23/09/2018,23/09/2018,1,8.0,10.0,10.0,10.0,10.0,6.0,f,1,0,1,0,0.04
2043,09/04/2016,within an hour,0.95,0.97,t,289.0,289.0,t,t,Outram,Central Region,1.27641,103.84433,Entire condominium,Entire home/apt,4,2 baths,2.0,2.0,189.0,30,1125,t,7,23,53,328,1,0,0,20/09/2019,20/09/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,t,113,108,0,0,0.07
2044,09/04/2016,within an hour,0.95,0.97,t,289.0,289.0,t,t,Outram,Central Region,1.27567,103.84409000000001,Entire condominium,Entire home/apt,2,1 bath,1.0,1.0,132.0,30,1125,t,0,0,0,199,2,0,0,31/08/2019,30/09/2019,1,10.0,8.0,10.0,10.0,10.0,7.0,t,113,108,0,0,0.14
2045,19/12/2014,within an hour,1.0,1.0,f,6.0,6.0,t,t,Outram,Central Region,1.2856,103.84407,Private room in apartment,Private room,8,1 private bath,1.0,3.0,165.0,5,1125,t,0,24,51,326,101,24,0,05/10/2018,03/04/2020,1,9.0,9.0,9.0,10.0,10.0,9.0,t,3,2,1,0,4.02
2046,19/12/2014,within an hour,1.0,1.0,f,6.0,6.0,t,t,Outram,Central Region,1.28475,103.84284,Entire apartment,Entire home/apt,16,3 baths,3.0,7.0,181.0,5,1125,t,30,60,81,175,82,19,0,12/10/2018,29/02/2020,1,10.0,9.0,10.0,10.0,10.0,9.0,t,3,2,1,0,3.3
2047,27/12/2016,within a few hours,0.87,0.82,f,89.0,89.0,t,t,Kallang,Central Region,1.31123,103.87314,Room in hostel,Hotel room,10,2 baths,1.0,10.0,22.0,1,1125,t,24,54,84,359,22,4,0,05/11/2018,13/02/2020,1,9.0,8.0,9.0,9.0,10.0,9.0,f,74,1,47,2,0.91
2048,19/05/2012,within an hour,1.0,0.96,f,127.0,127.0,t,t,Outram,Central Region,1.28482,103.84331999999999,Private room in apartment,Private room,1,1 private bath,1.0,1.0,50.0,18,1125,t,29,59,89,364,2,0,0,06/09/2019,10/10/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,t,137,2,135,0,0.14
2049,04/03/2018,within a day,0.78,1.0,t,5.0,5.0,t,t,Singapore River,Central Region,1.2867899999999999,103.84763000000001,Shared room in hostel,Shared room,2,2 shared baths,1.0,1.0,80.0,1,5,t,29,59,89,187,3,1,0,28/08/2019,24/01/2020,1,10.0,9.0,10.0,10.0,10.0,9.0,t,5,0,1,4,0.21
2050,27/12/2016,within a few hours,0.87,0.82,f,89.0,89.0,t,t,Kallang,Central Region,1.30968,103.87335999999999,Room in hostel,Hotel room,10,2 baths,1.0,10.0,25.0,1,1125,t,24,54,84,359,1,0,0,21/10/2018,21/10/2018,1,6.0,4.0,6.0,4.0,6.0,10.0,f,74,1,47,2,0.04
2051,23/05/2016,within a few hours,1.0,1.0,f,1.0,1.0,t,f,Toa Payoh,Central Region,1.34223,103.84166,Private room in condominium,Private room,1,1 private bath,1.0,1.0,49.0,1,1125,t,11,41,71,346,15,2,0,17/02/2019,18/04/2020,1,10.0,9.0,10.0,10.0,9.0,9.0,f,3,0,3,0,0.73
2052,13/04/2015,,0.0,0.0,f,2.0,2.0,t,t,Novena,Central Region,1.32935,103.84976999999999,Private room in condominium,Private room,1,1 private bath,1.0,1.0,68.0,1,365,t,28,58,88,179,0,0,0,,,0,,,,,,,f,1,0,1,0,
2053,27/12/2016,within a few hours,0.87,0.82,f,89.0,89.0,t,t,Kallang,Central Region,1.31174,103.87205,Room in hostel,Hotel room,10,2 baths,1.0,10.0,22.0,1,1125,t,24,54,84,359,22,7,0,08/10/2018,09/03/2020,1,9.0,8.0,10.0,10.0,9.0,9.0,f,74,1,47,2,0.88
2054,21/06/2013,within a few hours,1.0,0.93,t,5.0,5.0,t,t,Novena,Central Region,1.32159,103.85339,Private room in apartment,Private room,2,1 private bath,1.0,1.0,40.0,90,1125,t,30,60,90,365,39,2,0,01/10/2018,18/03/2020,1,10.0,10.0,10.0,10.0,9.0,10.0,t,4,1,3,0,1.55
2055,09/02/2012,within an hour,0.98,0.97,f,13.0,13.0,t,t,Geylang,Central Region,1.3107600000000001,103.88205,Entire condominium,Entire home/apt,4,1 bath,1.0,3.0,91.0,1,1,t,29,59,89,90,63,17,0,18/10/2018,10/08/2020,1,9.0,9.0,10.0,10.0,9.0,9.0,f,11,9,2,0,2.55
2056,05/01/2014,within an hour,1.0,0.0,f,1.0,1.0,t,f,River Valley,Central Region,1.2948,103.83988000000001,Entire condominium,Entire home/apt,3,1 bath,1.0,2.0,163.0,90,1125,t,23,53,83,174,0,0,0,,,0,,,,,,,t,1,1,0,0,
2057,20/09/2015,within a day,1.0,0.0,f,2.0,2.0,t,f,Bukit Batok,West Region,1.3628799999999999,103.74958000000001,Private room in apartment,Private room,1,1 private bath,1.0,1.0,27.0,60,1125,t,30,60,90,365,0,0,0,,,0,,,,,,,t,2,0,2,0,
2058,22/11/2014,within an hour,1.0,0.92,f,5.0,5.0,t,t,Geylang,Central Region,1.31636,103.88618000000001,Entire condominium,Entire home/apt,3,1 bath,1.0,1.0,80.0,30,1125,t,0,15,32,32,9,1,0,07/10/2018,09/11/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,f,3,1,2,0,0.36
2059,01/10/2018,,0.0,1.0,t,1.0,1.0,t,f,Kallang,Central Region,1.31195,103.86048000000001,Room in hotel,Private room,2,1 private bath,1.0,1.0,205.0,1,1125,t,0,0,0,3,11,2,0,22/01/2019,06/01/2020,1,8.0,9.0,10.0,9.0,9.0,8.0,t,1,0,1,0,0.51
2060,12/11/2013,,0.0,0.0,f,1.0,1.0,t,f,River Valley,Central Region,1.2967899999999999,103.83693000000001,Private room in apartment,Private room,2,1 shared bath,1.0,1.0,105.0,1,180,t,0,0,23,298,7,0,0,22/10/2018,05/01/2019,1,9.0,9.0,9.0,9.0,10.0,9.0,t,1,0,1,0,0.29
2061,21/06/2013,within a few hours,1.0,0.93,t,5.0,5.0,t,t,Novena,Central Region,1.32159,103.85338,Private room in apartment,Private room,2,1 private bath,1.0,1.0,40.0,90,1125,t,24,54,84,359,45,2,0,28/10/2018,04/02/2020,1,10.0,10.0,10.0,10.0,9.0,10.0,t,4,1,3,0,1.85
2062,06/05/2016,within an hour,1.0,1.0,t,2.0,2.0,t,f,Choa Chu Kang,West Region,1.3876600000000001,103.74616,Private room in condominium,Private room,1,1 private bath,1.0,1.0,52.0,90,1125,t,0,0,23,298,5,0,0,24/11/2018,05/10/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,f,2,0,2,0,0.21
2063,18/05/2018,,0.0,0.0,f,1.0,1.0,t,t,Central Water Catchment,North Region,1.35294,103.81951,Private room in apartment,Private room,3,1 shared bath,1.0,3.0,140.0,1,30,t,30,60,90,91,1,0,0,09/10/2018,09/10/2018,1,8.0,8.0,10.0,8.0,6.0,10.0,f,1,0,1,0,0.04
2064,23/09/2016,within an hour,1.0,0.99,f,15.0,15.0,t,t,Geylang,Central Region,1.31437,103.88781,Private room in condominium,Private room,5,2 shared baths,1.0,2.0,83.0,2,1125,t,1,31,61,152,73,18,0,26/10/2018,11/07/2020,1,9.0,9.0,9.0,9.0,9.0,9.0,f,5,0,5,0,2.99
2065,23/09/2016,within an hour,1.0,0.99,f,15.0,15.0,t,t,Geylang,Central Region,1.31445,103.88579,Private room in condominium,Private room,5,2 shared baths,1.0,2.0,83.0,2,1125,t,6,36,66,157,36,8,0,14/10/2018,01/04/2020,1,9.0,9.0,9.0,10.0,9.0,9.0,f,5,0,5,0,1.45
2066,02/10/2018,a few days or more,0.43,0.78,f,8.0,8.0,t,t,Bukit Timah,Central Region,1.31171,103.79652,Room in hostel,Hotel room,1,1 bath,1.0,1.0,40.0,7,31,t,30,60,90,181,4,0,0,17/12/2018,02/09/2019,1,9.0,10.0,9.0,8.0,10.0,9.0,t,9,0,1,1,0.18
2067,16/03/2015,within a few hours,0.81,0.9,f,126.0,126.0,t,t,Kallang,Central Region,1.3142,103.8538,Entire condominium,Entire home/apt,4,1 bath,2.0,0.0,168.0,14,1125,t,30,60,90,365,2,0,0,05/07/2019,16/07/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,f,97,96,0,0,0.13
2068,13/08/2018,within a day,0.5,0.91,f,8.0,8.0,t,f,Rochor,Central Region,1.30169,103.85975,Room in boutique hotel,Private room,1,0 baths,1.0,1.0,92.0,1,1125,t,29,59,89,364,1,0,0,26/10/2018,26/10/2018,1,10.0,10.0,10.0,10.0,10.0,10.0,t,8,0,2,6,0.04
2069,13/08/2018,within a day,0.5,0.91,f,8.0,8.0,t,f,Rochor,Central Region,1.3020399999999999,103.85945,Room in boutique hotel,Private room,2,0 baths,1.0,1.0,118.0,1,1125,t,30,60,90,365,1,0,0,29/09/2019,29/09/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,t,8,0,2,6,0.08
2070,13/08/2018,within a day,0.5,0.91,f,8.0,8.0,t,f,Kallang,Central Region,1.30017,103.85994000000001,Shared room in boutique hotel,Shared room,1,0 shared baths,1.0,1.0,59.0,1,1125,t,30,60,90,365,0,0,0,,,0,,,,,,,t,8,0,2,6,
2071,13/08/2018,within a day,0.5,0.91,f,8.0,8.0,t,f,Kallang,Central Region,1.30001,103.86021,Shared room in boutique hotel,Shared room,1,0 shared baths,1.0,1.0,57.0,1,1125,t,30,60,90,365,9,2,0,07/11/2018,16/02/2020,1,10.0,9.0,10.0,10.0,10.0,10.0,t,8,0,2,6,0.38
2072,13/08/2018,within a day,0.5,0.91,f,8.0,8.0,t,f,Rochor,Central Region,1.30198,103.85958000000001,Shared room in boutique hotel,Shared room,1,0 shared baths,1.0,1.0,53.0,1,1125,t,9,39,69,342,1,0,0,08/09/2019,08/09/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,t,8,0,2,6,0.07
2073,13/08/2018,within a day,0.5,0.91,f,8.0,8.0,t,f,Rochor,Central Region,1.30166,103.86025,Shared room in boutique hotel,Shared room,1,0 shared baths,1.0,1.0,59.0,1,1125,t,6,30,60,333,2,1,0,02/09/2019,18/12/2019,1,10.0,9.0,10.0,10.0,10.0,10.0,t,8,0,2,6,0.14
2074,16/03/2015,within a few hours,0.81,0.9,f,126.0,126.0,t,t,Novena,Central Region,1.3241,103.85043,Entire condominium,Entire home/apt,4,1 bath,2.0,1.0,168.0,20,1124,t,30,60,90,365,1,0,0,10/08/2019,10/08/2019,1,8.0,8.0,10.0,10.0,8.0,8.0,f,97,96,0,0,0.07
2075,09/04/2016,within an hour,0.95,0.97,t,289.0,289.0,t,t,Downtown Core,Central Region,1.27526,103.84438,Entire condominium,Entire home/apt,2,1 bath,1.0,1.0,226.0,60,1125,t,0,0,0,206,0,0,0,,,0,,,,,,,t,113,108,0,0,
2076,27/07/2015,,0.0,0.0,f,1.0,1.0,t,f,Rochor,Central Region,1.30211,103.84649,Entire condominium,Entire home/apt,6,3.5 baths,3.0,4.0,217.0,365,1125,t,30,60,90,365,0,0,0,,,0,,,,,,,t,1,1,0,0,
2077,06/05/2015,a few days or more,0.0,0.0,f,46.0,46.0,t,f,Downtown Core,Central Region,1.2816100000000001,103.85322,Private room in condominium,Private room,1,1 shared bath,1.0,1.0,94.0,90,365,t,30,60,90,365,0,0,0,,,0,,,,,,,f,45,17,28,0,
2078,09/04/2016,within an hour,0.95,0.97,t,289.0,289.0,t,t,Downtown Core,Central Region,1.27526,103.84673000000001,Entire condominium,Entire home/apt,2,1 bath,1.0,1.0,127.0,30,1125,t,25,55,85,360,4,1,0,07/11/2018,30/08/2020,1,10.0,9.0,10.0,10.0,10.0,10.0,t,113,108,0,0,0.17
2079,01/07/2014,within a few hours,0.6,0.98,f,13.0,13.0,t,t,Outram,Central Region,1.28259,103.84294,Private room in hostel,Private room,6,4 shared baths,1.0,6.0,189.0,2,14,t,30,60,90,181,1,0,0,27/03/2019,27/03/2019,1,10.0,10.0,10.0,10.0,10.0,10.0,f,13,0,3,0,0.05
2080,04/10/2016,within an hour,1.0,1.0,f,68.0,68.0,t,t,Outram,Central Region,1.28347,103.84351,Private room in apartment,Private room,1,2 shared baths,1.0,1.0,30.0,18,1125,t,28,58,88,363,0,0,0,,,0,,,,,,,t,81,1,80,0,
2081,30/12/2014,within an hour,0.95,0.96,f,9.0,9.0,t,t,Geylang,Central Region,1.3117,103.87846,Private room in condominium,Private room,1,1.5 shared baths,1.0,1.0,35.0,1,1125,t,30,60,90,365,4,1,0,01/03/2019,08/11/2019,1,10.0,10.0,9.0,10.0,10.0,10.0,f,9,1,8,0,0.2
2082,06/10/2018,,0.0,0.0,f,1.0,1.0,t,t,Geylang,Central Region,1.32161,103.88580999999999,Private room in apartment,Private room,1,1 shared bath,1.0,1.0,100.0,2,1125,t,30,60,90,365,0,0,0,,,0,,,,,,,t,1,0,1,0,
2083,11/08/2018,within an hour,1.0,1.0,f,1.0,1.0,t,f,Bedok,East Region,1.33681,103.92257,Entire condominium,Entire home/apt,6,2 baths,2.0,4.0,204.0,1,1125,t,20,42,66,67,56,23,2,24/10/2018,10/10/2020,1,10.0,9.0,9.0,9.0,9.0,9.0,t,1,1,0,0,2.29
2084,16/03/2015,within a few hours,0.81,0.9,f,126.0,126.0,t,t,Geylang,Central Region,1.3115,103.89562,Entire condominium,Entire home/apt,4,1 bath,2.0,3.0,200.0,15,1124,t,0,9,39,314,0,0,0,,,0,,,,,,,f,97,96,0,0,
2085,07/06/2016,,0.0,0.0,f,0.0,0.0,t,f,Central Water Catchment,North Region,1.35127,103.81926,Private room in condominium,Private room,1,1 shared bath,1.0,1.0,140.0,1,1,t,23,53,83,84,0,0,0,,,0,,,,,,,f,1,0,1,0,
2086,02/10/2018,a few days or more,0.43,0.78,f,8.0,8.0,t,t,Bukit Timah,Central Region,1.3121200000000002,103.79649,Room in hostel,Hotel room,1,1 bath,1.0,1.0,35.0,7,31,t,30,60,90,181,2,0,0,24/12/2018,16/02/2019,1,10.0,9.0,10.0,9.0,10.0,10.0,t,9,0,1,1,0.09
2087,01/05/2017,within an hour,1.0,1.0,t,2.0,2.0,t,f,Woodlands,North Region,1.44774,103.79944,Private room in apartment,Private room,3,1 private bath,1.0,2.0,120.0,10,360,t,0,0,23,298,0,0,0,,,0,,,,,,,t,2,0,2,0,
2088,29/06/2013,,0.0,0.0,f,2.0,2.0,t,t,Geylang,Central Region,1.31211,103.88136,Private room in apartment,Private room,2,1 private bath,1.0,1.0,65.0,90,1125,t,23,53,83,358,0,0,0,,,0,,,,,,,f,2,0,2,0,
